http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,38,L.A.LOVE (la la),Fergie,L.A.LOVE (la la)Fergie,1,55,27,12
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,36,Heroes (We Could Be),Alesso Featuring Tove Lo,Heroes (We Could Be)Alesso Featuring Tove Lo,1,36,35,13
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,12,I Don't F**k With You,Big Sean Featuring E-40,I Don't F**k With YouBig Sean Featuring E-40,1,12,11,14
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,19,No Type,Rae Sremmurd,No TypeRae Sremmurd,1,23,16,14
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,59,Feeling Myself,Nicki Minaj Featuring Beyonce,Feeling MyselfNicki Minaj Featuring Beyonce,1,43,43,2
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,68,Masterpiece,Jessie J,MasterpieceJessie J,1,65,65,2
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,77,Lonely Eyes,Chris Young,Lonely EyesChris Young,1,95,77,2
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,85,Close Your Eyes,Parmalee,Close Your EyesParmalee,1,71,69,14
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,14,Centuries,Fall Out Boy,CenturiesFall Out Boy,1,20,14,16
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,31,Blame,Calvin Harris Featuring John Newman,BlameCalvin Harris Featuring John Newman,1,26,19,16
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,98,Can't Stop Dancin',Becky G,Can't Stop Dancin'Becky G,1,,98,1
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,88,No Love,August Alsina,No LoveAugust Alsina,1,93,69,15
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,10,Jealous,Nick Jonas,JealousNick Jonas,1,8,8,16
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,55,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih","Hold You DownDJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",1,54,39,17
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,23,Hot Boy,Bobby Shmurda,Hot BoyBobby Shmurda,1,25,6,22
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,42,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,LifestyleRich Gang Featuring Young Thug & Rich Homie Quan,1,44,16,24
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,20,Habits (Stay High),Tove Lo,Habits (Stay High)Tove Lo,1,16,3,31
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,33,I Don't Mind,Usher Featuring Juicy J,I Don't MindUsher Featuring Juicy J,1,31,31,6
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,34,Night Changes,One Direction,Night ChangesOne Direction,1,50,31,6
